PassengerId;Survived;Pclass;Sex;Age;SibSp;Parch;Fare;Embarked
755;1;2;2;48;1;2;65;S
756;1;2;1;67;1;1;145;S
757;0;3;1;28;0;0;77958;S
758;0;2;1;18;0;0;115;S
759;0;3;1;34;0;0;805;S
760;1;1;2;33;0;0;865;S
761;0;3;1;;0;0;145;S
762;0;3;1;41;0;0;7125;S
763;1;3;1;20;0;0;72292;C
764;1;1;2;36;1;2;120;S
765;0;3;1;16;0;0;7775;S
766;1;1;2;51;1;0;779583;S
767;0;1;1;;0;0;396;C
768;0;3;2;305;0;0;775;Q
769;0;3;1;;1;0;2415;Q
770;0;3;1;32;0;0;83625;S
771;0;3;1;24;0;0;95;S
772;0;3;1;48;0;0;78542;S
773;0;2;2;57;0;0;105;S
774;0;3;1;;0;0;7225;C
775;1;2;2;54;1;3;23;S
776;0;3;1;18;0;0;775;S
777;0;3;1;;0;0;775;Q
778;1;3;2;5;0;0;12475;S
779;0;3;1;;0;0;77375;Q
780;1;1;2;43;0;1;2113375;S
781;1;3;2;13;0;0;72292;C
782;1;1;2;17;1;0;57;S
783;0;1;1;29;0;0;30;S
784;0;3;1;;1;2;2345;S
785;0;3;1;25;0;0;705;S
786;0;3;1;25;0;0;725;S
787;1;3;2;18;0;0;74958;S
788;0;3;1;8;4;1;29125;Q
789;1;3;1;1;1;2;20575;S
790;0;1;1;46;0;0;792;C
791;0;3;1;;0;0;775;Q
792;0;2;1;16;0;0;26;S
793;0;3;2;;8;2;6955;S
794;0;1;1;;0;0;306958;C
795;0;3;1;25;0;0;78958;S
796;0;2;1;39;0;0;13;S
797;1;1;2;49;0;0;259292;S
798;1;3;2;31;0;0;86833;S
799;0;3;1;30;0;0;72292;C
800;0;3;2;30;1;1;2415;S
801;0;2;1;34;0;0;13;S
802;1;2;2;31;1;1;2625;S
803;1;1;1;11;1;2;120;S
804;1;3;1;42;0;1;85167;C
805;1;3;1;27;0;0;6975;S
806;0;3;1;31;0;0;7775;S
807;0;1;1;39;0;0;0;S
808;0;3;2;18;0;0;7775;S
809;0;2;1;39;0;0;13;S
810;1;1;2;33;1;0;531;S
811;0;3;1;26;0;0;78875;S
812;0;3;1;39;0;0;2415;S
813;0;2;1;35;0;0;105;S
814;0;3;2;6;4;2;31275;S
815;0;3;1;305;0;0;805;S
816;0;1;1;;0;0;0;S
817;0;3;2;23;0;0;7925;S
818;0;2;1;31;1;1;370042;C
819;0;3;1;43;0;0;645;S
820;0;3;1;10;3;2;279;S
821;1;1;2;52;1;1;935;S
822;1;3;1;27;0;0;86625;S
823;0;1;1;38;0;0;0;S
824;1;3;2;27;0;1;12475;S
825;0;3;1;2;4;1;396875;S
826;0;3;1;;0;0;695;Q
827;0;3;1;;0;0;564958;S
828;1;2;1;1;0;2;370042;C
829;1;3;1;;0;0;775;Q
830;1;1;2;62;0;0;80;
831;1;3;2;15;1;0;144542;C
832;1;2;1;83;1;1;1875;S
833;0;3;1;;0;0;72292;C
834;0;3;1;23;0;0;78542;S
835;0;3;1;18;0;0;83;S
836;1;1;2;39;1;1;831583;C
837;0;3;1;21;0;0;86625;S
838;0;3;1;;0;0;805;S
839;1;3;1;32;0;0;564958;S
840;1;1;1;;0;0;297;C
841;0;3;1;20;0;0;7925;S
842;0;2;1;16;0;0;105;S
843;1;1;2;30;0;0;31;C
844;0;3;1;345;0;0;64375;C
845;0;3;1;17;0;0;86625;S
846;0;3;1;42;0;0;755;S
847;0;3;1;;8;2;6955;S
848;0;3;1;35;0;0;78958;C
849;0;2;1;28;0;1;33;S
850;1;1;2;;1;0;891042;C
851;0;3;1;4;4;2;31275;S
852;0;3;1;74;0;0;7775;S
853;0;3;2;9;1;1;152458;C
854;1;1;2;16;0;1;394;S
855;0;2;2;44;1;0;26;S
856;1;3;2;18;0;1;935;S
857;1;1;2;45;1;1;1648667;S
858;1;1;1;51;0;0;2655;S
859;1;3;2;24;0;3;192583;C
860;0;3;1;;0;0;72292;C
861;0;3;1;41;2;0;141083;S
862;0;2;1;21;1;0;115;S
863;1;1;2;48;0;0;259292;S
864;0;3;2;;8;2;6955;S
865;0;2;1;24;0;0;13;S
866;1;2;2;42;0;0;13;S
867;1;2;2;27;1;0;138583;C
868;0;1;1;31;0;0;504958;S
869;0;3;1;;0;0;95;S
870;1;3;1;4;1;1;111333;S
871;0;3;1;26;0;0;78958;S
872;1;1;2;47;1;1;525542;S
873;0;1;1;33;0;0;5;S
874;0;3;1;47;0;0;9;S
875;1;2;2;28;1;0;24;C
876;1;3;2;15;0;0;7225;C
877;0;3;1;20;0;0;98458;S
878;0;3;1;19;0;0;78958;S
879;0;3;1;;0;0;78958;S
880;1;1;2;56;0;1;831583;C
881;1;2;2;25;0;1;26;S
882;0;3;1;33;0;0;78958;S
883;0;3;2;22;0;0;105167;S
884;0;2;1;28;0;0;105;S
885;0;3;1;25;0;0;705;S
886;0;3;2;39;0;5;29125;Q
887;0;2;1;27;0;0;13;S
888;1;1;2;19;0;0;30;S
889;0;3;2;;1;2;2345;S
890;1;1;1;26;0;0;30;C
891;0;3;1;32;0;0;775;Q
